batt_volt,batt_curr,output_volt,output_curr,pwr_in,pwr_out
25.9038,1.6772,13.6947,0.0169573,43.645,-0.0116387
25.904,1.6819,13.6221,0.01761,43.617,-0.0116387
25.8964,1.6831,13.6694,0.0172311,43.617,-0.0134982
25.9043,1.6821,13.6656,0.0171822,43.6205,-0.0134982
25.8991,1.676,13.5254,0.0172171,43.6205,0.0057568
25.897,1.6785,13.5512,0.0171997,43.5171,0.0057568
25.8921,1.6793,13.6452,0.0169041,43.5171,0.0114074
25.8865,1.6787,13.5906,0.0169218,43.5016,0.0114074
25.8948,1.6791,13.5099,0.0168757,43.5016,0.0054412
25.8934,1.6828,13.5983,0.0170455,43.6199,0.0054412
25.8954,1.6793,13.5093,0.0179073,43.6199,0.0026206
25.8999,1.6766,13.496,0.0177559,43.4689,0.0026206
25.9002,1.6762,13.5617,0.0176916,43.4689,0.0103885
25.9022,1.6772,13.6234,0.0170279,43.4927,0.0103885
25.9008,1.6785,13.764,0.0167758,43.4927,0.0019877
25.9108,1.6767,13.5537,0.0174972,43.4951,0.0019877
25.9022,1.6817,13.5635,0.0171438,43.4951,-0.0005031753
25.9029,1.6837,13.4653,0.016833,43.6621,-0.0005031753
25.9077,1.6819,13.3526,0.0174319,43.6621,0.0016752
25.9095,1.6772,13.5543,0.0177457,43.5032,0.0016752
25.913,1.675,13.4239,0.0171683,43.5032,-0.0041129
25.905,1.6813,13.4705,0.01748,43.6003,-0.0041129
25.9094,1.68,13.3125,0.0173352,43.6003,-0.0006813181
25.91,1.6809,13.4704,0.0174181,43.599,-0.0006813181
25.9098,1.6864,13.4686,0.0176644,43.599,0.0041864
25.9117,1.6858,13.3673,0.0172832,43.7284,0.0041864
25.9134,1.6871,13.5558,0.0173733,43.7284,-0.0181393
25.9111,1.6868,13.5362,0.0178469,43.7532,-0.0181393
25.9033,1.6847,13.4695,0.0175485,43.7532,-0.0001625163
25.906,1.6873,13.6321,0.0173352,43.7577,-0.0001625163
25.9091,1.6849,13.6209,0.0168686,43.7577,-0.0030722
25.9135,1.6786,13.627,0.0169076,43.546,-0.0030722
25.9038,1.6846,13.4559,0.0172832,43.546,-0.0184456
25.9176,1.6846,13.4558,0.0171403,43.7088,-0.0184456
25.9236,1.6864,13.4404,0.0175006,43.7088,-0.0173142
25.9136,1.6807,13.6032,0.0172311,43.6,-0.0173142
25.9065,1.6836,13.65,0.0171613,43.6,-0.0135795
25.9073,1.6845,13.7408,0.0174456,43.688,-0.0135795
25.9074,1.683,13.8142,0.0175724,43.688,0.010301
25.9058,1.6873,13.7135,0.0176372,43.7572,0.010301
25.9226,1.6856,13.6046,0.0176983,43.7572,0.0163845
25.9101,1.6842,13.7116,0.0173974,43.6858,0.0163845
25.923,1.6856,13.5135,0.0174903,43.6858,0.0135951
25.9119,1.6854,13.5189,0.0177187,43.7177,0.0135951
25.914,1.6864,13.6622,0.0171263,43.7177,0.0003359711
25.919,1.6832,13.6722,0.0172763,43.6724,0.0003359711
25.9249,1.6851,13.808,0.0173318,43.6724,0.0108605
25.9184,1.6834,13.828,0.0169573,43.6783,0.0108605
25.9181,1.6853,13.8646,0.0174663,43.6783,0.000350035
25.9138,1.6848,13.7354,0.0179742,43.7085,0.000350035
25.9233,1.6799,13.7826,0.0170349,43.7085,-0.0148546
25.9232,1.6816,13.8198,0.0171613,43.6398,-0.0148546
25.9273,1.6862,13.5498,0.0172659,43.6398,0.0013095
25.9301,1.6826,13.4058,0.0172345,43.6744,0.0013095
25.9224,1.6855,13.3255,0.0175211,43.6744,0.0072851
25.9269,1.6826,13.6162,0.0173733,43.6727,0.0072851
25.9263,1.68,13.5633,0.0172415,43.6727,-0.003441
25.9302,1.6839,13.604,0.0177896,43.7119,-0.003441
25.9171,1.683,13.663,0.0172554,43.7119,0.0119106
25.9171,1.683,13.663,0.0172554,43.6664,0.0119106
25.9281,1.6851,13.6814,0.0175588,43.6664,0.0126669
25.9174,1.6829,13.6681,0.0172798,43.664,0.0126669
25.9168,1.6844,13.738,0.0177288,43.664,0.0183206
25.9227,1.6819,13.731,0.0171473,43.6467,0.0183206
25.9206,1.6864,13.7587,0.0171298,43.6467,-0.0022909
25.9105,1.6896,13.779,0.0173075,43.8248,-0.0022909
25.9178,1.6858,13.9189,0.0172554,43.8248,0.0101166
25.9173,1.6865,13.5725,0.0175383,43.7562,0.0101166
25.926,1.6872,13.6825,0.0176134,43.7562,0.0170095
25.906,1.6856,13.6275,0.0173214,43.7115,0.0170095
25.9164,1.6885,13.6637,0.0171857,43.7115,0.0078117
25.9149,1.683,13.6193,0.0173387,43.663,0.0078117
25.9093,1.6871,13.7669,0.0169679,43.663,0.0019736
25.9083,1.6864,13.654,0.017528,43.7395,0.0019736
25.9142,1.686,13.6556,0.017049,43.7395,-0.0119262
25.9139,1.6812,13.4213,0.0172102,43.6131,-0.0119262
25.9206,1.6819,13.6639,0.0179508,43.6131,0.0065725
25.9174,1.6873,13.5094,0.0171123,43.7758,0.0065725
25.9213,1.6803,13.4576,0.017311,43.7758,-0.0048911
25.9253,1.6797,13.4265,0.0171683,43.592,-0.0048911
25.9284,1.6833,13.6915,0.0173491,43.592,-0.003866
25.9305,1.6788,13.555,0.0167113,43.5784,-0.003866
25.9246,1.6758,13.7375,0.0174319,43.5784,-0.004588
25.9275,1.6806,13.5891,0.0172659,43.6203,-0.004588
25.9277,1.68,13.7173,0.01761,43.6203,-0.0023127
25.9247,1.6835,13.6291,0.0176508,43.6905,-0.0023127
25.9256,1.6832,13.5863,0.0177017,43.6905,0.0163126
25.9241,1.6808,13.478,0.0172206,43.6203,0.0163126
25.924,1.6804,13.4953,0.0169785,43.6203,0.0023002
25.9259,1.6822,13.3322,0.017304,43.6592,0.0023002
