batt_volt,batt_curr,output_volt,output_curr,pwr_in,pwr_out
26.1573,1.6402,14.2624,0.0177795,42.9398,-0.0380319
26.1541,1.6437,14.2693,0.0178402,42.9398,-0.046464
26.1602,1.6468,14.1209,0.0172902,43.1189,-0.046464
26.1606,1.6419,14.3287,0.0178301,43.1189,-0.0461296
26.1535,1.6421,14.1734,0.0178906,42.9826,-0.0461296
26.1582,1.6394,14.1851,0.0184292,42.9826,-0.0513864
26.1639,1.6393,14.3353,0.0193256,42.9277,-0.0513864
26.1626,1.6413,14.0761,0.0181172,42.9277,-0.0606436
26.1604,1.64,14.2155,0.0187935,42.9387,-0.0606436
26.162,1.6394,14.2264,0.0185719,42.9387,-0.066141
26.1615,1.6445,14.4999,0.0194525,43.0574,-0.066141
26.1699,1.6412,14.3122,0.0191258,43.0574,-0.0717791
26.1688,1.6396,14.3327,0.0198403,42.9411,-0.0717791
26.1639,1.644,14.5,0.0190787,42.9411,-0.0823801
26.1639,1.644,14.5,0.0190787,43.0491,-0.0823801
26.1709,1.6442,14.2649,0.0191227,43.0491,-0.0676568
26.1632,1.6413,14.2523,0.0184389,42.9776,-0.0676568
26.1715,1.6434,14.4759,0.0180209,42.9776,-0.0476516
26.1715,1.6434,14.4759,0.0180209,43.0478,-0.0476516
26.1746,1.644,14.3415,0.0179408,43.0478,-0.0460921
26.1707,1.6438,14.4181,0.018588,43.0548,-0.0460921
26.1677,1.643,14.3581,0.017793,43.0548,-0.0444326
26.1755,1.6412,14.4764,0.0184714,42.9965,-0.0444326
26.1789,1.6418,14.5174,0.0179006,42.9965,-0.0594075
26.174,1.6427,14.4234,0.018236,43.0347,-0.0594075
26.1725,1.6409,14.3208,0.0180774,43.0347,-0.0561587
26.1815,1.6473,14.4189,0.0181106,43.1647,-0.0561587
26.183,1.6424,14.2236,0.0182656,43.1647,-0.060306
26.1804,1.6442,14.3288,0.0190378,43.0813,-0.060306
26.1855,1.6422,14.2562,0.0189841,43.0813,-0.0733948
26.1855,1.6424,14.3189,0.0207278,43.0432,-0.0733948
26.1856,1.639,14.3518,0.0207856,43.0432,-0.1133707
26.1894,1.6411,14.1,0.020033,43.0152,-0.1133707
26.1922,1.6383,14.386,0.020033,43.0152,-0.0922467
26.1889,1.6403,14.3673,0.0193256,42.9936,-0.0922467
26.1875,1.6368,14.4102,0.01818,42.9936,-0.066016
26.1881,1.6389,14.3516,0.02,42.9567,-0.066016
26.1859,1.6392,14.2633,0.0182492,42.9567,-0.0641658
26.1941,1.6373,14.3461,0.018546,42.9252,-0.0641658
26.1894,1.6411,14.3176,0.0187679,42.9252,-0.0675614
26.201,1.6366,14.4219,0.017914,42.9173,-0.0675614
26.1956,1.639,14.2681,0.0181337,42.9173,-0.051052
26.199,1.6418,14.3969,0.0191853,43.0481,-0.051052
26.1896,1.64,14.3108,0.0181668,43.0481,-0.0647002
26.1982,1.6418,14.3742,0.0189366,43.0458,-0.0647002
26.1951,1.6406,14.3334,0.0191007,43.0458,-0.0732386
